GENDER,AGEGRP1,NGROUP,BILL,REGION,CLASS,ORGYN,AFFL,LTIME
3,2,3,0.01,2,1,0,12,5
1,2,2,7000,1,3,1,15,1
1,2,3,1000,4,2,0,12,5
2,2,1,1000,4,2,0,7,5
2,1,6,0.01,4,1,1,9,5
1,1,3,3400,4,2,0,9,5
1,3,3,1411.23,1,2,0,8,5
1,2,4,0.01,2,1,0,9,5
1,2,6,0.01,1,1,0,7,5
2,1,4,480,1,2,1,6,5
1,2,6,0.01,1,1,0,5,5
2,2,6,2500,4,2,0,4,5
3,1,4,0.01,4,1,1,9,5
2,1,4,720,2,2,0,7,5
3,2,1,7000,1,3,0,6,1
2,2,4,1000,1,2,1,8,5
3,2,1,0.01,3,1,0,11,5
1,1,4,0.01,4,1,1,6,5
3,1,6,0.01,2,1,0,3,5
2,2,6,1600,2,2,0,3,5
2,2,4,0.01,2,1,1,14,5
2,3,2,7000,4,3,0,10,1
3,2,4,0.01,4,1,0,10,5
3,2,3,0.01,1,1,0,11,5
3,2,6,0.01,2,1,0,7,5
1,2,3,0.01,4,1,1,14,5
1,1,4,0.01,3,1,1,11,5
3,2,3,7000,4,3,0,11,1
3,2,2,0.01,4,1,0,7,5
3,2,3,0.01,1,1,0,5,5
3,2,6,0.01,3,1,0,5,5
2,2,2,2233.01,1,2,0,7,5
2,1,5,1000,1,2,1,13,5
2,2,4,0.01,2,1,1,11,5
1,1,5,0.01,2,1,0,10,5
2,2,2,7000.01,1,3,0,12,8
3,2,1,0.01,4,1,0,7,5
2,3,5,7000.02,4,3,0,11,4
2,2,4,0.01,1,1,1,22,5
2,2,4,0.01,2,1,0,14,5
2,1,6,0.01,4,1,1,10,5
1,3,6,600,4,2,0,11,5
2,3,4,1500,1,2,0,6,5
2,2,5,0.01,4,1,0,11,5
2,1,6,0.01,1,1,1,12,5
3,1,4,0.01,1,1,0,8,5
3,2,5,0.01,4,1,0,5,5
3,2,6,2040,4,2,0,13,5
2,1,2,1000,5,2,1,14,5
2,2,4,7017.55,4,3,0,14,5
1,2,1,0.01,1,1,0,8,5
1,1,6,0.01,4,1,1,9,5
2,1,2,0.01,1,1,0,2,5
2,1,4,0.01,1,1,1,11,5
1,2,4,7020,1,3,0,8,4
2,2,2,1000,1,2,0,3,5
2,1,3,0.01,2,1,1,10,5
2,2,6,0.01,2,1,1,18,5
3,2,3,1500,4,2,0,10,5
1,3,4,2000,4,2,0,6,5
1,2,5,3000,4,2,0,6,5
2,3,3,24106.7,4,4,0,7,7
2,2,4,7022.66,1,3,0,8,7
2,2,2,3000,4,2,0,5,5
3,1,4,0.01,4,1,0,11,5
1,3,1,7028,2,3,0,8,6
1,2,3,3000,2,2,1,8,5
2,2,5,0.01,5,1,0,10,5
1,2,4,1300.01,2,2,1,10,5
2,3,6,4000,2,2,0,6,5
2,1,3,0.01,1,1,1,6,5
2,3,3,1000,4,2,0,11,5
2,3,5,7031.91,4,3,0,13,32
3,3,2,2722.5,2,2,0,8,5
2,3,2,1000,1,2,0,8,5
3,2,2,0.01,1,1,0,5,5
2,3,3,3000,2,2,0,8,5
2,2,5,0.01,2,1,0,12,5
1,3,1,7052.66,4,3,0,5,7
1,3,5,0.01,3,1,0,10,5
2,1,2,1000,1,2,1,10,5
1,2,3,0.01,4,1,0,3,5
2,3,2,0.01,4,1,0,11,5
1,3,5,0.01,4,1,0,3,5
2,3,2,2000,5,2,0,10,5
2,3,1,2500,2,2,0,6,5
1,1,5,1200,1,2,0,10,5
1,2,4,0.01,2,1,0,8,5
2,2,2,7053.34,4,3,0,9,10
2,1,5,0.01,1,1,0,5,5
2,2,3,0.01,2,1,0,9,5
1,2,4,0.01,1,1,0,5,5
1,1,3,0.01,4,1,0,14,5
1,2,6,420,2,2,0,7,5
2,3,6,1000,1,2,0,9,5
1,1,3,5000,1,2,1,5,5
2,1,6,0.01,1,1,0,7,5
3,2,4,0.01,2,1,0,3,5
1,2,6,0.01,1,1,0,5,5
3,1,6,420.01,4,2,0,8,5
1,1,6,0.01,3,1,0,19,5
1,2,6,2500,1,2,1,9,5
1,2,2,2000,5,2,0,10,5
3,2,5,0.01,4,1,1,21,5
2,2,3,0.01,4,1,0,8,5
2,2,5,0.02,4,2,0,6,5
1,2,6,0.01,2,1,0,3,5
2,2,3,1000,1,2,1,10,5
2,2,6,0.01,4,1,0,4,5
2,1,4,0.01,2,1,1,10,5
1,2,5,0.01,2,1,0,9,5
1,3,4,0.01,1,1,0,4,5
1,2,4,7053.34,2,3,0,8,6
2,3,5,7053.35,1,3,1,6,7
1,3,2,7053.35,4,3,0,10,6
2,2,5,0.01,1,1,0,9,5
1,3,6,7070.21,1,3,0,5,8
1,2,4,0.01,2,1,0,6,5
1,3,6,0.01,1,1,0,7,5
3,3,4,1000,4,2,0,9,5
2,2,6,0.01,1,1,0,7,5
2,2,3,1000,2,2,0,6,5
2,1,6,1060,4,2,1,26,5
2,1,5,0.01,4,1,0,8,5
2,1,3,0.01,5,1,0,7,5
2,2,5,0.01,4,1,0,10,5
2,2,3,600,1,2,0,10,5
1,3,5,5000,1,2,0,5,5
2,1,4,0.01,4,1,0,13,5
2,3,2,3000,1,2,1,9,5
2,2,4,3000,4,2,0,8,5
2,2,5,0.01,1,1,0,8,5
3,2,3,0.01,4,1,0,10,5
3,3,4,7070.39,4,3,1,10,8
2,2,3,1000,4,2,1,9,5
1,2,6,2000,2,2,0,11,5
2,3,4,7080.39,4,3,0,10,13
1,3,3,24130.32,4,4,0,8,8
2,1,6,0.01,1,1,1,15,5
2,1,3,4000,1,2,1,11,5
1,2,3,0.01,4,1,0,6,5
2,2,2,0.01,4,1,0,11,5
3,1,3,0.01,4,1,1,12,5
1,3,3,750,1,2,0,4,5
1,2,3,0.01,1,1,0,4,5
1,3,5,1000,1,2,0,7,5
2,2,3,0.01,5,1,1,13,5
1,2,2,1000,4,2,0,12,5
2,2,2,0.01,4,1,0,10,5
3,3,6,1000.01,2,2,0,9,5
2,3,4,3000,1,2,1,10,5
2,3,4,0.01,2,1,0,5,5
1,2,2,0.01,1,1,0,6,5
2,3,3,0.01,3,1,0,12,5
1,3,6,24132.8,2,4,0,6,16
2,3,6,3000,1,2,1,15,5
2,3,4,0.01,1,1,0,8,5
2,3,5,0.01,4,1,0,7,5
2,1,4,0.01,3,1,0,9,5
1,2,4,5000,4,2,0,6,5
2,3,1,0.01,2,1,0,10,5
1,2,4,0.01,1,1,1,11,5
2,1,3,3000,4,2,1,11,5
2,1,6,0.01,1,1,1,25,5
2,2,3,0.01,4,1,0,15,5
1,3,2,3000,4,2,0,6,5
2,1,2,7086.67,4,3,0,9,8
2,1,6,0.01,4,1,1,12,5
3,3,3,7088.14,3,3,0,11,11
2,2,2,7100,4,3,0,10,14
2,2,5,0.01,4,1,0,6,5
2,3,2,5000,4,2,0,2,5
1,1,3,600,4,2,0,4,5
1,3,2,5000,5,2,0,4,5
2,1,4,0.01,4,1,1,9,5
2,3,4,7100,1,3,0,10,11
3,2,3,0.01,2,1,0,6,5
1,2,1,0.01,1,1,0,10,5
3,2,5,1000,1,2,0,8,5
2,3,1,7100,4,3,0,9,11
2,2,6,0.01,2,1,0,12,5
3,3,3,7100,1,3,0,11,4
2,3,1,24140.78,4,4,0,8,9
2,1,5,0.01,5,1,1,10,5
3,3,3,0.01,4,1,0,8,5
2,2,2,2000,1,2,1,7,5
2,1,3,0.01,4,1,0,9,5
2,3,5,7105.32,3,3,0,5,8
2,3,6,7106,3,3,0,16,12
3,2,5,0.01,4,1,0,6,5
2,2,4,0.01,1,1,0,12,5
1,3,6,7135.89,4,3,0,1,14
2,1,6,4000,1,2,1,22,5
3,1,4,0.01,2,1,0,4,5
1,2,6,0.01,1,1,0,9,5
1,1,4,3150.01,1,2,0,13,5
3,3,3,3000,1,2,0,6,5
2,3,5,4000,4,2,0,6,5
1,2,5,0.01,4,1,0,8,5
2,1,6,0.01,1,1,1,14,5
2,2,5,600,1,2,0,6,5
1,2,4,7200,3,3,1,9,11
2,2,4,0.02,2,2,0,12,5
2,1,6,0.01,5,1,1,10,5
1,1,5,0.01,2,1,1,10,5
2,3,3,2000,5,2,1,11,5
1,2,6,1700,4,2,0,15,5
1,2,6,0.01,4,1,1,9,5
2,1,4,7200,4,3,1,15,9
2,2,6,7200,4,3,1,12,5
2,3,3,1000,2,2,1,8,5
2,2,5,7200,4,3,0,3,5
1,2,2,3319.57,3,2,0,20,5
2,2,4,1000,4,2,0,8,5
3,2,3,1000,1,2,0,7,5
2,1,5,0.01,4,1,1,10,5
2,3,1,7200,1,3,0,13,2
2,1,6,0.01,4,1,0,6,5
2,2,2,0.01,2,1,0,16,5
1,2,2,0.01,4,1,0,7,5
3,2,5,7200,2,3,0,10,1
2,2,5,0.01,2,1,0,7,5
1,2,6,0.01,1,1,0,10,5
2,2,2,0.01,2,1,0,10,5
3,2,6,1000,4,2,0,15,5
2,1,6,0.01,1,1,0,6,5
2,1,4,0.01,2,1,1,19,5
2,3,6,0.01,1,1,0,11,5
2,3,5,2000,4,2,0,7,5
3,2,4,0.01,1,1,0,9,5
2,2,3,0.01,4,1,0,8,5
1,1,4,0.01,4,1,0,8,5
3,2,3,0.01,2,1,0,12,5
2,2,5,0.01,1,1,0,12,5
2,3,2,0.01,1,1,0,10,5
3,2,3,3500,4,2,0,13,5
2,2,1,4600,4,2,0,9,5
1,2,4,0.01,2,1,0,11,5
2,2,2,7220,1,3,0,7,4
1,2,6,0.01,1,1,0,7,5
1,2,6,0.01,2,1,0,6,5
2,2,6,0.01,2,1,0,5,5
2,2,6,0.01,1,1,0,12,5
1,2,3,0.01,4,1,1,8,5
2,3,4,2000,4,2,0,8,5
3,1,2,3012,4,2,0,10,5
3,1,4,500,2,2,1,8,5
2,2,4,0.01,4,1,0,8,5
3,2,2,0.01,2,1,1,13,5
2,1,5,0.01,4,1,1,8,5
3,2,5,0.01,1,1,0,7,5
1,3,2,0.01,2,1,0,10,5
2,2,6,0.01,2,1,0,5,5
1,3,2,5000,4,2,0,13,5
1,2,4,0.01,1,1,0,14,5
2,2,2,0.01,5,1,1,5,5
2,2,1,0.01,1,1,0,6,5
2,2,5,0.01,2,1,0,8,5
3,2,6,1000,1,2,0,3,5
2,2,4,0.01,1,1,0,9,5
2,1,3,7229.81,4,3,1,11,1
2,2,6,0.01,3,1,0,5,5
2,2,2,2000,2,2,0,10,5
2,2,2,0.01,4,1,0,6,5
3,2,5,0.01,2,1,0,6,5
2,2,6,0.01,2,1,0,12,5
2,2,4,0.01,3,1,1,10,5
1,3,2,3000,4,2,0,5,5
2,1,5,0.01,1,1,1,5,5
3,2,4,7260,4,3,0,7,13
1,1,5,0.01,4,1,0,4,5
2,2,3,0.01,4,1,0,10,5
2,1,4,0.01,1,1,1,7,5
2,2,1,0.01,4,1,1,9,5
2,2,1,7269.55,2,3,0,5,5
2,1,6,0.01,4,1,1,16,5
2,2,2,5000,1,2,0,10,5
2,1,6,0.01,1,1,0,7,5
2,2,3,0.01,3,1,0,11,5
1,3,4,7292.49,2,3,0,8,3
2,2,6,7295.3,1,3,1,6,6
2,1,3,1000,2,2,1,24,5
2,3,3,0.01,2,1,0,12,5
2,1,6,0.01,2,1,1,8,5
1,2,6,7300,2,3,0,7,8
2,1,6,0.01,4,1,1,13,5
2,2,1,0.01,2,1,0,6,5
2,1,4,0.01,2,1,1,16,5
2,2,6,2000,3,2,0,9,5
3,3,2,3000,2,2,0,14,5
1,2,6,0.01,4,1,1,15,5
2,1,2,7300,4,3,1,8,5
2,2,2,0.01,2,1,0,4,5
1,2,5,0.01,4,1,1,8,5
2,1,3,0.01,4,1,1,6,5
2,1,4,7300,4,3,0,14,5
2,3,4,3000,1,2,1,8,5
3,1,3,0.01,1,1,0,7,5
2,2,2,0.01,1,1,0,6,5
1,3,3,24153.34,4,4,0,3,12
2,3,2,24158.67,2,4,0,8,7
2,1,1,0.01,2,1,0,8,5
3,3,3,0.01,1,1,0,7,5
3,2,5,0.01,2,1,0,4,5
3,1,6,0.01,4,1,0,9,5
1,2,4,4000,1,2,0,6,5
2,1,3,1000,4,2,1,9,5
2,1,6,1320,1,2,0,10,5
2,2,5,0.01,2,1,0,5,5
3,2,5,480.01,2,2,0,6,5
3,2,2,7305.32,2,3,0,6,9
2,3,1,0.01,4,1,0,3,5
2,1,3,0.01,1,1,1,6,5
2,2,4,0.01,4,1,0,7,5
1,1,3,0.01,4,1,0,3,5
2,1,6,0.01,4,1,1,12,5
3,3,3,7305.32,2,3,0,3,9
1,2,5,0.01,1,1,0,10,5
2,2,1,0.01,4,1,0,5,5
2,1,6,0.01,1,1,0,5,5
2,1,4,0.01,2,1,0,6,5
3,3,4,0.01,3,1,0,6,5
3,1,4,720.01,2,2,0,7,5
3,3,6,1000,1,2,0,14,5
2,1,5,1000,3,2,1,5,5
2,1,5,0.01,1,1,1,9,5
1,1,6,0.01,4,1,0,8,5
3,3,6,660,4,2,0,4,5
2,1,6,0.01,2,1,1,9,5
2,2,2,7305.32,3,3,1,11,8
2,2,6,2650,4,2,1,11,5
2,2,4,2850.49,2,2,0,3,5
3,1,6,0.01,4,1,1,20,5
1,1,4,0.01,4,1,0,8,5
2,2,4,0.01,4,1,0,5,5
3,2,4,0.01,1,1,0,7,5
1,2,5,3000,2,2,0,10,5
2,2,2,456.01,2,2,1,11,5
2,2,5,2020.01,4,2,0,7,5
2,2,4,7357.9,3,3,0,8,1
1,1,4,75.01,1,2,0,8,5
2,2,4,2040,1,2,0,8,5
2,3,6,5000,2,2,0,8,5
2,2,6,0.01,2,1,1,17,5
2,2,6,0.01,4,1,0,11,5
2,3,2,7360.01,4,3,1,7,9
3,2,2,5000,4,2,0,6,5
2,1,4,0.01,4,1,1,6,5
2,2,2,0.01,1,1,0,6,5
1,1,3,0.01,4,1,1,23,5
1,2,2,5000,4,2,0,7,5
1,2,6,1000,1,2,0,17,5
3,3,2,0.01,4,1,0,8,5
2,2,6,0.01,2,1,0,8,5
2,3,3,0.01,4,1,0,8,5
1,2,4,50,4,2,0,11,5
2,2,2,7400,4,3,0,9,28
2,2,2,0.01,5,1,0,13,5
2,2,5,2000,2,2,0,2,5
1,3,6,7400,1,3,0,3,8
3,3,2,7400,4,3,0,8,8
1,1,6,0.01,2,1,0,8,5
1,3,4,7400,4,3,0,10,8
2,2,6,0.01,1,1,1,7,5
1,2,6,5000,2,2,1,9,5
1,1,6,0.01,1,1,0,3,5
2,2,4,7400,4,3,0,2,5
2,3,4,7400,4,3,0,9,5
3,2,3,7400,2,3,0,10,2
2,2,4,2000,2,2,1,7,5
2,2,4,0.01,4,1,1,9,5
2,2,2,0.01,2,1,0,5,5
2,1,6,0.01,2,1,1,8,5
1,3,3,1000,4,2,0,9,5
3,2,6,0.01,3,1,0,9,5
2,3,1,0.01,3,1,0,2,5
2,2,3,2000,1,2,0,9,5
1,1,3,0.01,4,1,0,8,5
2,1,4,0.01,4,1,1,5,5
2,2,4,0.01,2,1,1,21,5
1,2,4,0.01,4,1,0,8,5
1,2,5,0.01,4,1,0,9,5
1,2,1,7405.33,2,3,0,4,6
2,1,4,0.01,4,1,1,13,5
2,2,3,0.01,4,1,0,7,5
1,2,6,0.01,2,1,0,10,5
2,1,6,0.01,4,1,0,13,5
2,2,2,0.01,1,1,1,11,5
3,2,4,0.01,1,1,0,8,5
2,2,1,0.01,4,1,1,9,5
2,2,3,5000,1,2,1,15,5
1,2,2,2000,1,2,0,9,5
1,2,3,0.01,2,1,0,8,5
1,1,6,0.01,2,1,1,9,5
2,2,2,7410,4,3,0,6,8
3,2,6,5000,1,2,0,8,5
2,1,4,0.01,4,1,1,11,5
2,1,2,0.01,4,1,0,7,5
2,2,3,0.01,1,1,0,14,5
1,2,4,0.01,1,1,0,13,5
1,1,2,2000,4,2,1,10,5
2,3,3,0.01,2,1,0,13,5
2,3,3,2500,4,2,0,12,5
3,3,4,2500,2,2,0,12,5
2,2,2,0.01,2,1,0,7,5
3,1,6,0.01,1,1,1,14,5
3,2,4,1000.01,2,2,0,6,5
3,3,1,7433.81,2,3,0,9,3
1,3,5,1500,1,2,0,7,5
2,3,4,0.01,2,1,0,9,5
2,2,4,7438.32,1,3,0,9,11
1,2,1,0.01,4,1,0,2,5
2,2,2,0.01,4,1,0,9,5
2,3,3,7443.74,3,3,1,8,12
3,3,3,420,2,2,0,3,5
2,2,3,1420,2,2,0,12,5
3,2,1,0.01,4,1,0,17,5
3,3,2,24160.05,1,4,0,11,7
2,3,5,7448.02,1,3,0,7,11
3,2,4,1500,4,2,0,5,5
2,1,4,0.01,1,1,0,8,5
2,2,2,5000,4,2,0,5,5
3,2,3,0.01,2,1,0,9,5
2,2,2,0.01,3,1,0,7,5
2,2,3,0.01,1,1,0,11,5
2,2,2,600,2,2,0,11,5
2,2,4,0.01,1,1,0,7,5
1,2,4,0.01,3,1,0,8,5
2,2,2,0.01,1,1,1,12,5
2,3,2,5000,4,2,0,9,5
2,2,5,0.01,4,1,1,14,5
1,2,3,7461.8,1,3,1,13,7
2,2,3,7470,1,3,0,11,12
3,3,4,0.01,1,1,0,9,5
2,3,3,1000,1,2,1,3,5
3,2,4,0.01,2,1,0,3,5
1,3,2,1000,2,2,0,5,5
2,2,6,0.01,1,1,0,9,5
2,2,4,4000,1,2,0,11,5
2,3,3,0.01,4,1,1,10,5
3,2,3,0.01,4,1,0,7,5
1,3,4,4000,4,2,1,12,5
3,2,4,2000,1,2,0,11,5
2,3,3,5000,4,2,0,6,5
2,2,3,0.01,2,1,0,6,5
1,3,5,7500,4,3,0,11,32
2,1,6,0.01,4,1,0,3,5
2,2,4,0.01,4,1,0,6,5
3,3,2,1940,1,2,0,5,5
3,2,5,5000,2,2,0,10,5
1,2,5,0.01,2,1,0,11,5
2,3,6,1000,4,2,0,2,5
2,2,3,0.01,1,1,1,10,5
1,2,4,0.02,4,2,0,10,5
2,1,1,2500,4,2,1,12,5
2,1,4,0.01,2,1,1,13,5
3,2,1,0.01,2,1,0,9,5
2,2,4,0.01,1,1,1,12,5
1,2,3,0.01,1,1,0,7,5
2,2,4,0.01,1,1,0,12,5
2,3,2,7500,1,3,0,15,26
2,1,3,0.01,4,1,0,6,5
2,3,1,0.01,1,1,0,6,5
2,2,2,0.01,2,1,1,13,5
2,2,4,0.01,1,1,0,5,5
3,2,3,0.01,4,1,0,9,5
2,2,3,0.01,2,1,0,10,5
1,2,6,0.01,1,1,1,19,5
1,1,6,0.01,1,1,1,11,5
1,2,6,0.01,2,1,0,8,5
2,1,6,3000,4,2,1,23,5
2,2,6,0.01,1,1,0,10,5
3,3,2,7500,1,3,0,9,15
1,1,6,0.01,1,1,0,10,5
2,3,4,1000,3,2,0,5,5
2,1,6,0.01,1,1,1,14,5
2,3,4,0.01,2,1,0,7,5
1,2,2,0.01,2,1,0,8,5
2,3,1,1000,5,2,0,6,5
3,3,1,3000,1,2,0,18,5
2,3,3,7500,4,3,0,6,14
2,3,6,4000,4,2,0,9,5
2,3,3,7500,4,3,0,7,14
1,3,2,2000,4,2,0,5,5
1,3,3,2000,2,2,0,8,5
2,2,6,0.01,1,1,0,11,5
2,3,2,0.01,2,1,1,8,5
2,1,6,600,2,2,1,9,5
3,3,6,7500,1,3,0,8,13
2,2,6,1200,4,2,1,18,5
1,2,5,4000,4,2,0,10,5
1,2,6,0.01,2,1,1,9,5
2,2,2,0.01,2,1,1,11,5
2,2,4,0.01,1,1,1,12,5
2,3,3,7500,1,3,1,9,12
1,2,3,0.01,4,1,0,8,5
1,2,5,0.01,2,1,0,12,5
2,3,2,2500,3,2,0,7,5
1,1,4,0.01,1,1,1,13,5
2,1,6,0.01,2,1,1,9,5
2,2,4,0.01,4,1,0,4,5
1,3,3,7500,2,3,0,7,12
2,1,3,0.01,4,1,1,14,5
2,2,4,0.01,2,1,0,6,5
1,3,2,7500,1,3,0,8,12
3,2,4,0.01,3,1,0,7,5
1,2,4,2700,1,2,0,7,5
2,2,4,0.01,1,1,0,8,5
2,3,3,0.01,4,1,0,6,5
3,2,3,0.01,2,1,0,9,5
2,2,3,1000,1,2,0,14,5
3,1,6,1000,1,2,0,6,5
2,3,5,3139.27,2,2,0,7,5
3,2,3,4400,4,2,0,5,5
2,3,3,7500,2,3,1,8,11
2,1,3,0.02,4,2,0,10,5
3,2,4,2000,4,2,0,9,5
1,3,2,7500,4,3,0,11,9
1,2,2,0.01,4,1,1,14,5
2,2,4,600,1,2,0,8,5
2,1,4,0.01,1,1,0,14,5
2,2,5,0.01,4,1,0,5,5
2,2,4,0.01,1,1,0,10,5
1,2,6,0.01,4,1,0,7,5
1,2,3,0.01,2,1,0,5,5
2,2,2,7500,2,3,0,7,9
3,3,3,0.01,4,1,0,7,5
1,3,3,0.01,1,1,0,5,5
2,2,5,0.01,2,1,0,3,5
2,2,6,0.01,1,1,0,6,5
3,2,6,0.01,1,1,0,7,5
2,1,2,0.01,3,1,1,9,5
1,2,3,0.01,2,1,0,8,5
1,1,4,0.01,1,1,0,7,5
3,2,3,0.01,2,1,0,4,5
1,2,6,0.01,1,1,0,11,5
1,2,4,7500,3,3,1,11,8
2,2,2,2700,3,2,0,3,5
3,3,2,5000,4,2,0,12,5
2,2,2,7500,2,3,0,6,8
2,1,6,0.01,4,1,1,6,5
3,2,2,0.01,2,1,0,10,5
2,1,6,0.01,3,1,0,11,5
2,1,6,0.01,4,1,1,3,5
1,2,4,1500,1,2,0,4,5
2,3,5,0.01,1,1,1,8,5
1,2,6,0.01,5,1,0,9,5
2,2,5,1000,2,2,1,12,5
2,3,4,0.01,2,1,1,9,5
3,3,6,1000,1,2,0,12,5
2,3,5,7500,4,3,0,13,6
2,1,6,2500,2,2,1,19,5
2,2,3,0.01,2,1,0,8,5
2,1,4,3000,4,2,0,9,5
1,2,4,0.01,4,1,0,6,5
3,2,2,1960,1,2,0,8,5
3,2,2,0.01,4,1,0,9,5
2,3,4,0.01,4,1,0,9,5
2,3,4,4000,4,2,0,4,5
3,2,4,1000,4,2,0,8,5
2,3,3,3000,1,2,0,12,5
2,3,3,0.01,4,1,0,6,5
3,3,3,7500,2,3,0,8,6
1,1,6,3000,4,2,0,7,5
3,2,6,5000,1,2,0,8,5
2,1,4,0.01,4,1,1,14,5
1,2,6,0.01,2,1,0,6,5
3,2,4,0.01,1,1,0,9,5
2,1,2,600,4,2,0,8,5
2,3,4,2000,3,2,0,9,5
2,1,4,0.02,1,2,1,7,5
2,3,6,7500,4,3,0,6,5
1,1,6,0.01,4,1,0,8,5
2,2,1,1000,4,2,0,9,5
1,2,4,0.01,1,1,0,7,5
2,1,2,420.01,2,2,1,9,5
1,3,2,7500,1,3,0,7,5
1,1,2,0.01,5,1,0,6,5
2,2,5,0.01,3,1,0,7,5
2,1,6,0.01,1,1,1,8,5
2,1,4,0.01,1,1,1,17,5
2,2,1,1000,3,2,0,12,5
2,2,3,0.01,2,1,0,8,5
1,2,1,7500,3,3,0,8,5
2,1,5,2564.61,1,2,0,5,5
3,2,2,0.01,4,1,0,14,5
2,1,4,0.01,1,1,0,7,5
2,1,6,0.01,4,1,1,12,5
1,3,6,7500,3,3,1,13,5
2,1,4,2500,2,2,1,12,5
1,2,2,0.01,1,1,0,6,5
2,3,3,1000,1,2,0,9,5
2,2,2,1000,1,2,1,7,5
3,3,1,7500,1,3,0,4,5
2,3,2,7500,1,3,0,5,5
2,2,4,0.01,4,1,1,7,5
3,3,3,5000,2,2,0,5,5
2,2,5,0.01,4,1,1,12,5
1,2,3,0.01,3,1,0,4,5
1,1,3,0.01,1,1,1,9,5
2,2,3,70.02,4,2,1,5,5
2,2,3,0.01,4,1,0,6,5
2,1,4,0.01,4,1,1,11,5
3,3,4,2000,4,2,0,10,5
1,2,3,0.01,4,1,0,13,5
3,2,4,0.01,3,1,0,9,5
2,1,6,600.01,4,2,1,9,5
3,3,3,4552,1,2,0,5,5
2,3,1,5000,4,2,0,7,5
2,2,4,7500,4,3,0,6,5
3,2,4,0.01,4,1,0,12,5
3,1,6,0.02,1,2,1,8,5
3,2,3,0.01,4,1,0,6,5
1,2,6,0.01,4,1,0,4,5
2,1,4,4267.55,4,2,0,9,5
3,2,1,1000,1,2,0,10,5
2,3,6,7500,2,3,0,5,5
2,3,5,3000.01,4,2,0,5,5
3,3,5,1000,1,2,0,7,5
2,3,1,7500,4,3,0,9,5
1,1,5,0.01,4,1,1,16,5
1,2,6,0.01,1,1,0,8,5
2,2,1,0.01,4,1,0,5,5
2,3,2,7500,4,3,0,15,4
2,1,6,0.01,1,1,1,14,5
1,3,5,1500,1,2,1,12,5
2,2,5,7500,4,3,0,5,4
2,2,3,600.01,4,2,1,3,5
1,2,2,24160.98,4,4,0,6,9
1,2,3,2600,4,2,0,7,5
2,2,6,0.01,1,1,0,13,5
3,2,6,0.01,4,1,0,12,5
1,2,3,1000,2,2,0,17,5
1,3,4,0.01,2,1,0,7,5
2,2,3,0.01,1,1,0,10,5
2,1,3,0.01,4,1,1,22,5
2,1,5,7500,2,3,1,13,4
3,3,2,7500,4,3,0,8,4
2,2,6,0.01,4,1,0,14,5
2,2,2,0.01,2,1,1,5,5
2,1,4,0.01,1,1,0,8,5
2,2,4,0.01,1,1,0,7,5
2,2,3,0.01,2,1,0,10,5
1,2,3,0.01,5,1,0,9,5
2,2,1,3000,4,2,0,12,5
3,1,6,600,2,2,0,8,5
2,1,5,1420,2,2,1,5,5
2,1,6,0.01,1,1,1,7,5
2,1,5,0.01,4,1,1,5,5
1,3,5,7500,1,3,1,13,4
1,2,2,3000,4,2,0,7,5
2,2,6,0.01,4,1,1,15,5
2,3,4,5000,1,2,0,7,5
1,2,6,0.01,1,1,0,6,5
2,2,5,3700,1,2,0,3,5
3,3,3,5000,2,2,0,9,5
2,2,4,0.01,1,1,0,6,5
2,2,4,0.01,2,1,1,14,5
3,2,6,0.01,2,1,1,5,5
3,3,5,4000,5,2,0,6,5
2,3,3,1000,1,2,1,6,5
2,2,4,0.01,4,1,0,6,5
2,3,4,7500,3,3,0,12,4
1,1,6,0.01,1,1,1,20,5
3,3,1,4000,2,2,0,9,5
2,1,3,2500,4,2,1,7,5
2,1,3,680.01,4,2,1,9,5
2,1,3,0.01,4,1,1,15,5
3,1,3,0.01,2,1,0,8,5
1,2,2,0.01,4,1,1,12,5
2,3,2,1500,4,2,0,13,5
3,2,4,7500,1,3,0,11,4
2,3,2,5000,2,2,0,11,5
3,2,3,7500,1,3,0,10,4
2,1,3,0.01,4,1,1,16,4
3,2,4,7500,2,3,0,1,4
1,1,6,0.01,1,1,0,9,4
2,1,4,0.01,2,1,0,9,4
2,1,5,2241.36,1,2,1,8,4
2,3,1,5000,4,2,0,13,4
1,2,6,0.01,1,1,0,6,4
1,3,6,7500,1,3,0,7,4
2,2,4,7500,4,3,1,11,4
2,1,6,0.01,4,1,1,9,4
2,1,3,7500,2,3,1,8,4
3,2,4,420,2,2,0,6,4
1,2,4,1800,1,2,0,4,4
2,2,6,2000,2,2,0,9,4
1,2,4,0.01,2,1,0,7,4
2,2,4,7500,1,3,0,9,3
2,2,3,5000,4,2,0,7,4
1,1,3,0.01,4,1,0,11,4
2,3,6,24160.99,4,4,1,11,6
2,2,5,5000,1,2,1,6,4
1,1,3,0.01,4,1,1,10,4
2,2,5,420,2,2,0,5,4
1,2,2,0.01,3,1,0,10,4
2,2,2,24183.53,3,4,0,7,7
2,2,4,1000,2,2,0,8,4
3,3,6,0.01,2,1,0,10,4
2,3,3,5000,2,2,0,3,4
2,3,1,3350,4,2,0,11,4
2,1,4,1500,3,2,0,10,4
2,2,6,24194.12,1,4,0,12,7
2,2,2,0.01,2,1,0,7,4
2,1,4,0.01,1,1,1,9,4
1,2,3,420.01,2,2,0,14,4
1,2,5,0.01,3,1,0,8,4
